-0.0016549577016036663,0.02064048799292215,0.04410371378894323,0.0,0.0,0.0
-0.0012980750151897998,0.020596501395141426,0.04397772111989921,0.0,0.0,0.0
-0.0010870046047195172,0.020561514092754835,0.04392552059699111,0.0,0.0,0.0
-0.0008974765537172125,0.02055831624050081,0.043946811327650936,0.0,0.0,0.0
-0.0006959120413113214,0.020522070578442537,0.04397490068931844,0.0,0.0,0.0
-0.0004727774644025039,0.020513610855981735,0.04397871552912087,0.0,0.0,0.0
-5.579317228056835e-06,0.02042594832072993,0.04389569484609602,0.0,0.0,0.0
-2.032065721940535e-05,0.02043229789238194,0.04393861259315163,0.0,0.0,0.0
0.00021135577792005212,0.020384435165036074,0.04391075933038513,0.0,0.0,0.0
0.0004917452228420745,0.02039241318723135,0.043941581268440597,0.0,0.0,0.0
0.0007439429443276495,0.020378781071361592,0.04390598741108298,0.0,0.0,0.0
0.0010102833355004296,0.020387660344971338,0.04386888276740117,0.0,0.0,0.0
0.0012332301134907017,0.02042625715376617,0.04380622618809067,0.0,0.0,0.0
0.0014861143116305276,0.020505718978239364,0.04377816169178674,0.0,0.0,0.0
0.001688750118759986,0.02062681515100829,0.043724386225709226,0.0,0.0,0.0
0.0018718176640815883,0.02071163106565944,0.04364457140058268,0.0,0.0,0.0
0.001986682332335557,0.02080699715507774,0.0435717993234761,0.0,0.0,0.0
0.002136634536574718,0.020945774855926445,0.043413326098357075,0.0,0.0,0.0
0.002138108992379249,0.020950001237805556,0.043350892136756726,0.0,0.0,0.0
0.002164786048245712,0.021035260750142882,0.0433420347499979,0.0,0.0,0.0
0.002206245706670903,0.021059532872436545,0.04335621357298768,0.0,0.0,0.0
0.002168989005587903,0.021042727464286537,0.043348350756385455,0.0,0.0,0.0
0.002074925524828193,0.020872490069166617,0.043331132770060676,0.0,0.0,0.0
0.002026915348711899,0.02076044848529827,0.04330762532959557,0.0,0.0,0.0
0.001932827151558581,0.02063439843749066,0.04330457762816319,0.0,0.0,0.0
0.0017366201591916346,0.020386717358740862,0.043306180364412195,0.0,0.0,0.0
0.0018072804223430187,0.02045489222472896,0.043252382273497404,0.0,0.0,0.0
0.0016331644918682155,0.020324351885327697,0.04329198915093349,0.0,0.0,0.0
0.0015435213072736305,0.020316898618762017,0.04331607385981475,0.0,0.0,0.0
0.0014114140325314814,0.02033856311803168,0.04334708386594337,0.0,0.0,0.0
0.0013818211120975742,0.020359821114375277,0.043365459979244465,0.0,0.0,0.0
0.0012848653052099578,0.02039059515359135,0.04338815990459195,0.0,0.0,0.0
0.001331865437068447,0.020391384451421492,0.043365480202775114,0.0,0.0,0.0
0.001212491177607864,0.020457235289037017,0.043427591778984496,0.0,0.0,0.0
0.0009850162857842266,0.020677516520940704,0.04356900961636192,0.0,0.0,0.0
0.0009414364318128375,0.02078560735254552,0.043615359540278294,0.0,0.0,0.0
0.0009001384009184046,0.02091219562876638,0.04364002237190974,0.0,0.0,0.0
0.0009156072510153936,0.021017682925884035,0.04370328161680334,0.0,0.0,0.0
0.0009692626253382708,0.02102016367282002,0.04368330628540768,0.0,0.0,0.0
0.0009588199037893859,0.02110618490922784,0.04373915500536414,0.0,0.0,0.0
0.0008453311426508573,0.021248398996644595,0.043845498095235434,0.0,0.0,0.0
0.0008368640422872073,0.021316395853211413,0.043893916671585466,0.0,0.0,0.0
0.0007844994246667358,0.021350771466124557,0.043913650050225364,0.0,0.0,0.0
0.0007298575010887763,0.02135641324397148,0.043923993995728765,0.0,0.0,0.0
0.0007508053321246851,0.02134163184074388,0.043918929387777,0.0,0.0,0.0
0.0005879626583697751,0.021281948385884167,0.04399051765009211,0.0,0.0,0.0
0.0006492550853065765,0.02128161875992497,0.04399095263365893,0.0,0.0,0.0
0.0007016833882247034,0.021249832958228927,0.044056852342129804,0.0,0.0,0.0
0.0007367848841476415,0.02121163918981793,0.044087276520119574,0.0,0.0,0.0
0.0006967949383926652,0.02116925976394421,0.04414856033321137,0.0,0.0,0.0
0.0006985691980954463,0.021102531637142326,0.04418702320424958,0.0,0.0,0.0
0.0006616596032683447,0.021055159572262394,0.04420785492101217,0.0,0.0,0.0
0.0006959577422390564,0.021052000557523865,0.04424739027625417,0.0,0.0,0.0
0.0007740137486262938,0.021102172896041976,0.04425729849581783,0.0,0.0,0.0
0.0008613795216657206,0.02108482477516255,0.044190142523540095,0.0,0.0,0.0
0.0008899251322407606,0.021131304914495632,0.04418354144487936,0.0,0.0,0.0
0.0008903209066625623,0.021155548685663477,0.044256293779159135,0.0,0.0,0.0
0.0008823182219176338,0.021218594728787787,0.04421265900299207,0.0,0.0,0.0
0.000925080369328647,0.021253494368897733,0.04412900675296174,0.0,0.0,0.0
0.0009391438005086451,0.021322240266647148,0.04388445281085289,0.0,0.0,0.0
0.0009053079984100638,0.021323705342199982,0.04332126511374006,0.0,0.0,0.0
0.0009337697817572925,0.02125767680652857,0.043166860356682296,0.0,0.0,0.0
0.0009337697817572925,0.02125767680652857,0.043166860356682296,0.0,0.0,0.0
0.0008998578309409296,0.021267129027748542,0.043063764289203145,0.0,0.0,0.0
0.000824604602343911,0.021199188259526006,0.04304479421238647,0.0,0.0,0.0
0.0007338669509937422,0.021074249063989716,0.043093737962289276,0.0,0.0,0.0
0.0006282376895970913,0.020813658175302955,0.04322211740777427,0.0,0.0,0.0
0.000539001752471322,0.020807366634381794,0.04330917424074218,0.0,0.0,0.0
0.00045511604854166975,0.02066553790350435,0.04337658177336908,0.0,0.0,0.0
