-35.82318604361804,3.4783435703653596,-7.938408241414793
-35.82526658979943,3.478322990572528,-7.930915566990736
-35.8197331090046,3.434013160655395,-7.907000608917002
-35.8145341403952,3.416303120698644,-7.908455456576476
-35.80672332509412,3.401108182846905,-7.916890637568275
-35.795410186546405,3.3856440932769365,-7.929003553798378
-35.78782832855061,3.3814208369459524,-7.941176593160913
-35.77902138523696,3.3576935551152434,-7.9488325372301905
-35.774403326901655,3.3461402340043738,-7.952032592981758
-35.75545240054979,3.337605441123639,-7.9853787042005875
-35.75156042493684,3.328047817973663,-7.9858700893730195
-35.74312669411638,3.321702225991956,-7.99327909890487
-35.73485459223549,3.319968975312969,-7.995392295019941
-35.71857259825627,3.333669458081831,-7.97306736630413
-35.714038998601914,3.3480497420209043,-7.951620096589509
-35.7099503340328,3.3653738467599568,-7.931046339165119
-35.70739901669205,3.3816421059251907,-7.913968309782904
-35.701643308745375,3.396042900768037,-7.880692003863083
-35.69659769590167,3.4008489225424157,-7.8708356093104
-35.69153153511193,3.4029274848329556,-7.8751744676260085
-35.685726773527755,3.409853345962032,-7.860280100961423
-35.679697000088204,3.4159083024331625,-7.8554416103643545
-35.67567813329193,3.4186073909966597,-7.858033664012164
-35.67268891648407,3.4293499605921287,-7.849436043086724
-35.671519915612635,3.4299629985323103,-7.850791462585463
-35.67948715697285,3.431687615773726,-7.85195605019215
-35.685474522427135,3.428751423569696,-7.854907051734861
-35.69253206632277,3.4228091800012317,-7.86166622760845
-35.69874182560248,3.414643593469702,-7.871167961634196
-35.70572586457803,3.406910210227476,-7.881455912409457
-35.70964385698769,3.3931229046314244,-7.887187081292804
-35.712782636604814,3.3818299024947813,-7.886131328402766
-35.71553356682,3.3736586963629622,-7.884251386714162
-35.71885161341936,3.365235478472832,-7.879199184554924
-35.72538374959494,3.3603894236767844,-7.882350174772852
-35.73441298246149,3.3607796802404413,-7.884721056266362
-35.741046147152716,3.363602693881171,-7.883302921594875
-35.74948846393937,3.3661935059927184,-7.885922014201558
-35.760329825191874,3.3681322766876343,-7.890269362367122
-35.76861850705158,3.3664356701049534,-7.892562062076459
-35.77792509336977,3.361871622169917,-7.89457393594125
-35.787716255664606,3.3577366241039344,-7.8942546153838915
-35.80082460223413,3.353501311845266,-7.889156139118264
-35.80918874579217,3.3487181375183956,-7.879375053687905
-35.81670882889814,3.346622909635684,-7.869542796989921
-35.82348098540569,3.340679591510383,-7.863251901266656
-35.82955065156206,3.3353035488309164,-7.857645926457841
-35.83821671684553,3.3276880262618294,-7.8555477023438955
-35.84777629827501,3.3184837437356687,-7.855690296455304
-35.860919251877675,3.314416552522477,-7.854093858857288
-35.861333652912826,3.310798773435377,-7.857888138354118
-35.87876660693,3.3020350334634596,-7.861333637929576
-35.8811240445169,3.29781049318517,-7.863173198704641
-35.91833578537171,3.287369122972918,-7.8626666614855045
-35.94107756089806,3.277341831771174,-7.8619081458722295
-35.94107756089806,3.277341831771174,-7.8619081458722295
-35.9594900507432,3.2729905244422883,-7.857702732176503
-35.97900606788053,3.270533615718513,-7.855475506911656
-35.99194593570009,3.2719534898114384,-7.854109453451309
-36.0020662055346,3.275498531190503,-7.856013634427335
-36.014512195372625,3.2832870783229344,-7.866256244342805
-36.02399977146594,3.289632098203869,-7.889042823560383
-36.02684134805026,3.2961923921220673,-7.903944827652173
-36.029735856299915,3.3030025106871985,-7.919348483227024
-36.03705485900182,3.3112230456640366,-7.934698509613932
-36.04451803097751,3.315904290616756,-7.947875624937834
-36.05377468585454,3.3153405957493853,-7.96004327598615
-36.067196840360715,3.3096684318280394,-7.964750000843857
-36.0729869101334,3.3020220397725857,-7.9709938108444485
-36.08083652311595,3.296170451925314,-7.975130896736673
-36.096087204336406,3.2900143623430163,-7.97524486873949
-36.10220984157279,3.2877542178874335,-7.98215115771912
-36.12495064363829,3.282256323041905,-7.981729416264919
-36.14638401542151,3.278565173486866,-7.9832230324343385
-36.14638401542151,3.278565173486866,-7.9832230324343385
-36.1735255071876,3.266017162566955,-8.00140817867652
-36.1838201392228,3.2540991056714366,-8.013480105256722
-36.194942169836516,3.241785282333042,-8.021567991564636
-36.204891283590534,3.2302795137287763,-8.022385371622269
-36.20960385387127,3.2200172478612568,-8.027564631999365
-36.21578956271234,3.2151946171162895,-8.030642286996896
-36.21691137434219,3.2174834902139313,-8.028079897907325
-36.2228186413724,3.2131180157416765,-8.029746764559645
-36.24387110350675,3.214052958288297,-8.034790951168992
